5/31/2011,12443.4,12569.79
5/27/2011,12398.06,12441.58
5/26/2011,12391.63,12402.76
5/25/2011,12355.45,12394.66
5/24/2011,12381.57,12356.21
5/23/2011,12511.36,12381.26
5/20/2011,12604.72,12512.04
5/19/2011,12561.46,12605.32
5/18/2011,12471.78,12560.18
5/17/2011,12541.33,12479.58
5/16/2011,12594.77,12548.37
5/13/2011,12695.65,12595.75
5/12/2011,12629.96,12695.92
5/11/2011,12745.87,12630.03
5/10/2011,12685.13,12760.36
5/9/2011,12637.83,12684.68
5/6/2011,12580.76,12638.74
5/5/2011,12723.65,12584.17
5/4/2011,12806.29,12723.58
5/3/2011,12806.38,12807.51
5/2/2011,12810.16,12807.36
4/29/2011,12763.46,12810.54
4/28/2011,12689.9,12763.31
4/27/2011,12592.23,12690.96
4/26/2011,12480.86,12595.37
4/25/2011,12505.99,12479.88
4/21/2011,12453.62,12505.99
4/20/2011,12266.75,12453.54
4/19/2011,12201.44,12266.75
4/18/2011,12339.71,12201.59
4/15/2011,12285.45,12341.83
4/14/2011,12270.24,12285.15
4/13/2011,12263.65,12270.99
4/12/2011,12381.19,12263.58
4/11/2011,12380.43,12381.11
4/8/2011,12409.87,12380.05
4/7/2011,12426.45,12409.49
4/6/2011,12386.66,12426.75
4/5/2011,12402.08,12393.9
4/4/2011,12374.6,12400.03
4/1/2011,12321.02,12376.72
3/31/2011,12350.76,12319.73
3/30/2011,12280.07,12350.61
3/29/2011,12194.48,12279.01
3/28/2011,12221.19,12197.88
3/25/2011,12170.71,12220.59
3/24/2011,12087.54,12170.56
3/23/2011,12018.4,12086.02
3/22/2011,12036.37,12018.63
3/21/2011,11860.11,12036.53
3/18/2011,11777.23,11858.52
3/17/2011,11614.89,11774.59
3/16/2011,11854.2,11613.3
3/15/2011,11988.69,11855.42
3/14/2011,12042.13,11993.16
3/11/2011,11976.96,12044.4
3/10/2011,12211.43,11984.61
3/9/2011,12211.16,12213.09
3/8/2011,12085.87,12214.38
3/7/2011,12171.09,12090.03
3/4/2011,12258.88,12169.88
3/3/2011,12068.01,12258.2
3/2/2011,12057.34,12066.8
3/1/2011,12226.49,12058.02
2/28/2011,12130.45,12226.34
2/25/2011,12060.93,12130.45
2/24/2011,12104.56,12068.5
2/23/2011,12211.81,12105.78
2/22/2011,12389.74,12212.79
2/18/2011,12318.67,12391.25
2/17/2011,12287.72,12318.14
2/16/2011,12219.79,12288.17
2/15/2011,12266.75,12226.64
2/14/2011,12266.83,12268.19
2/11/2011,12227.78,12273.26
2/10/2011,12239.66,12229.29
2/9/2011,12229.29,12239.89
2/8/2011,12152.7,12233.15
2/7/2011,12092.38,12161.63
2/4/2011,12061.73,12092.15
2/3/2011,12040.68,12062.26
2/2/2011,12038.27,12041.97
2/1/2011,11892.5,12040.16
1/31/2011,11824.39,11891.93
1/28/2011,11990.36,11823.7
1/27/2011,11985.36,11989.83
1/26/2011,11978.85,11985.44
1/25/2011,11980.52,11977.19
1/24/2011,11873.43,11980.52
1/21/2011,11822.95,11871.84
1/20/2011,11823.7,11822.8
1/19/2011,11834.21,11825.29
1/18/2011,11783.82,11837.93
1/14/2011,11732.13,11787.38
1/13/2011,11753.7,11731.9
1/12/2011,11673.62,11755.44
1/11/2011,11638.51,11671.88
1/10/2011,11672.34,11637.45
1/7/2011,11696.86,11674.76
1/6/2011,11716.93,11697.31
1/5/2011,11688.61,11722.89
1/4/2011,11670.9,11691.18
1/3/2011,11577.43,11670.75
12/31/2010,11569.33,11577.51
12/30/2010,11585.3,11569.71
12/29/2010,11572.74,11585.38
12/28/2010,11554.8,11575.54
12/27/2010,11572.81,11555.03
12/23/2010,11559.11,11573.49
12/22/2010,11532.17,11559.49
12/21/2010,11478.36,11533.16
12/20/2010,11491.3,11478.13
12/16/2010,11458,11499.25
12/15/2010,11475.64,11457.47
12/14/2010,11429.24,11476.54
12/13/2010,11406.16,11428.56
12/9/2010,11370.36,11370.06
12/8/2010,11354.3,11372.48
12/7/2010,11363.85,11359.16
12/6/2010,11381.33,11362.19
12/2/2010,11255.93,11362.41
12/1/2010,11007.23,11255.78
11/30/2010,11049.72,11006.02
11/29/2010,11083.75,11052.49
11/24/2010,11037.35,11187.28
11/23/2010,11177.6,11036.37
11/22/2010,11201.66,11178.58
11/19/2010,11180.77,11203.55
11/18/2010,11010.49,11181.23
11/17/2010,11017.83,11007.88
11/16/2010,11194.7,11023.5
11/15/2010,11194.02,11201.97
11/12/2010,11281.28,11192.58
11/11/2010,11326.69,11283.1
11/10/2010,11342.81,11357.04
11/9/2010,11403.59,11346.75
11/8/2010,11439.54,11406.84
11/5/2010,11435.22,11444.08
11/4/2010,11216.65,11434.84
11/3/2010,11184.88,11215.13
11/2/2010,11125.22,11188.72
11/1/2010,11120.3,11124.62
10/29/2010,11120.45,11118.49
10/28/2010,11127.34,11113.95
10/27/2010,11168.4,11126.28
10/26/2010,11163.14,11169.46
10/25/2010,11133.4,11164.05
10/22/2010,11146.41,11132.56
10/21/2010,11105.24,11146.57
10/20/2010,10974.52,11107.97
10/19/2010,11139.6,10978.62
10/18/2010,11062.63,11143.69
10/15/2010,11096.01,11062.78
10/14/2010,11096.99,11094.57
10/13/2010,11022.82,11096.08
10/12/2010,11010.79,11020.4
10/11/2010,11006.93,11010.34
10/8/2010,10948.5,11006.48
10/7/2010,10968.41,10948.58
10/6/2010,10936.79,10967.65
10/5/2010,10752.78,10944.72
10/4/2010,10828.85,10751.27
10/1/2010,10789.72,10829.68
9/30/2010,10836.04,10788.05
9/29/2010,10857.98,10835.28
9/28/2010,10809.17,10858.14
9/27/2010,10860.03,10812.04
9/24/2010,10664.39,10860.26
9/23/2010,10738.48,10662.42
9/22/2010,10761.11,10739.31
9/21/2010,10753.39,10761.03
9/20/2010,10608.08,10753.62
9/17/2010,10595.51,10607.85
9/16/2010,10571.75,10594.83
9/15/2010,10526.42,10572.73
9/14/2010,10544.73,10526.49
9/13/2010,10458.6,10544.13
9/10/2010,10415.01,10462.77
