Query: "DOW". sites: "http://money.cnn.com/" + dateToSearch.strftime("%Y"), "http://www.bloomberg.com/news/", "http://www.rttnews.com/", "http://www.reuters.com/finance", "money.usnews.com", "www.ft.com/home/us", "http://www.cnbc.com/". 
The object of this was to predict the DOW for three test dates.
Observations: The results were very successful! More testing is needed.
http://www.reuters.com/finance/stocks/PRVT.PK/key-developments/article/2515243|04/02/2012|0|17
http://www.bloomberg.com/news/2012-04-02/u-s-stock-futures-little-changed-before-factory-report.html|04/02/2012|-1|0
http://money.cnn.com/2012/04/02/technology/global-payments-breach/|04/02/2012|-1|7
http://www.reuters.com/finance/stocks/companyProfile?symbol=ATMI.O|04/02/2012|0|16
http://money.cnn.com/2012/04/02/pf/autism/|04/02/2012|-1|10
http://money.cnn.com/2012/04/02/news/economy/government-spending/|04/02/2012|-1|13
http://money.cnn.com/2012/04/02/markets/stocks/|04/02/2012|-1|1
http://money.usnews.com/funds/delaware-macquarie-global-infrastructure-fund/dmgax|04/01/2012|0|1
http://money.cnn.com/2012/04/01/markets/bondcenter/pimco-bill-gross-etf/|04/01/2012|1|0
http://www.bloomberg.com/news/2012-03-31/indicated-dividend-yield-rankings-of-s-p-500-companies.html|03/31/2012|0|5
http://money.cnn.com/2012/03/31/news/international/china-pmi/|03/31/2012|0|2
http://money.cnn.com/2012/03/31/technology/tweetdeck-bug-twitter/|03/31/2012|-1|1
http://money.cnn.com/2012/03/31/markets/lookahead/|03/31/2012|0|0
http://www.bloomberg.com/news/2012-03-30/u-s-stocks-fall-in-s-p-500-s-biggest-weekly-drop-in-2012.html|03/31/2012|0|4
http://www.bloomberg.com/news/2012-03-31/indicated-dividend-yield-ranking-for-the-s-p-500-by-industry.html|03/31/2012|0|3
http://money.cnn.com/2012/03/30/pf/taxes/health_reform_tax/|03/30/2012|0|15
http://money.cnn.com/2012/03/30/news/economy/unemployment-states/|03/30/2012|0|12
http://money.cnn.com/2012/03/30/markets/top-earning-hedge-fund-managers/|03/30/2012|0|11
http://money.cnn.com/2012/03/30/markets/euro-firewall/|03/30/2012|0|14
http://money.cnn.com/2012/03/30/news/economy/mega-millions-lottery-jackpot/|03/30/2012|0|21
http://money.cnn.com/2012/03/30/news/economy/income-spending/|03/30/2012|0|8
http://money.cnn.com/2012/03/30/pf/college/acceptance_rates_ivy_league/|03/30/2012|0|16
http://money.cnn.com/2012/03/30/technology/ibm-augusta-rometty/|03/30/2012|-1|7
http://money.cnn.com/2012/03/30/technology/internet-cable/|03/30/2012|-1|13
http://money.cnn.com/2012/03/30/news/economy/senate_confirmation/|03/30/2012|0|19
http://money.cnn.com/2012/03/30/news/companies/taxmasters-fraud/|03/30/2012|0|6
http://money.cnn.com/2012/03/30/news/economy/student-loans/|03/30/2012|1|23
http://www.bloomberg.com/news/2012-03-30/japan-stocks-fall-on-output-oil-trims-weekly-loss.html|03/30/2012|0|20
http://money.cnn.com/2012/03/30/news/economy/housing-jobs-unemployed/|03/30/2012|-1|18
http://money.cnn.com/2012/03/30/news/companies/ford-mulally-pay/|03/30/2012|0|5
http://www.cnbc.com/id/46903719|03/30/2012|-1|0
http://www.bloomberg.com/news/2012-03-30/credit-suisse-opened-volatility-bets-to-small-investors.html|03/30/2012|-1|33
http://www.reuters.com/finance/stocks/companyProfile?symbol=PXD|03/30/2012|0|28
http://www.reuters.com/finance/stocks/4217.T/key-developments/article/2512361|03/30/2012|1|34
http://money.cnn.com/2012/03/30/real_estate/mortgage-denied/|03/30/2012|-1|25
http://money.cnn.com/2012/03/30/technology/groupon-earnings-refunds/|03/30/2012|0|4
http://www.reuters.com/finance/stocks/companyProfile?symbol=SCOR.O|03/30/2012|0|31
http://money.cnn.com/2012/03/30/real_estate/FHA-loans/|03/30/2012|-1|26
http://www.reuters.com/finance/stocks/6988.T/key-developments/article/2512359|03/30/2012|1|30
