Query: Each Company individually, Sites: "http://money.cnn.com/", "http://www.bloomberg.com/news/", "http://www.rttnews.com/", "http://www.reuters.com/finance", "money.usnews.com", "www.ft.com/home/us", "http://www.cnbc.com/",  "fool.com", "zacks.com"
Notes: This is the first test with data that we are trying to put into our product!

http://www.fool.com/how-to-invest/personal-finance/savings/2013/11/29/why-this-jaw-dropping-bank-move-is-an-empty-threat.aspx|11/29/2013|0|"General Electric"|1
http://www.thestreet.com/story/12128113/1/danaher-looks-like-a-relative-bargain.html|11/29/2013|0|"General Electric"|2
http://www.thestreet.com/story/12130082/1/dow-today-microsoft-corporation-msft-leads-the-day-higher-general-electric-ge-lags.html|11/29/2013|0|"General Electric"|0
http://www.bloomberg.com/news/2013-11-28/euro-holds-jump-to-yen-on-inflation-as-japan-futures-fall.html|11/29/2013|0|"General Electric"|7
http://www.bloomberg.com/news/2013-11-28/morgan-stanley-leads-japan-m-a-for-first-time-since-1997.html|11/29/2013|0|"Goldman Sachs Group"|6
http://www.bloomberg.com/news/2013-11-28/credit-suisse-to-ubs-property-bankers-said-to-start-own-company.html|11/29/2013|0|"Goldman Sachs Group"|5
http://www.bloomberg.com/news/2013-11-29/gold-bears-persist-as-prices-near-year-s-low-on-fed-commodities.html|11/29/2013|0|"Goldman Sachs Group"|10
http://www.bloomberg.com/news/2013-11-29/india-growth-quickens-as-possible-rate-increases-imperil-rebound.html|11/29/2013|0|"Goldman Sachs Group"|7
http://www.bloomberg.com/news/2013-11-29/u-k-stocks-are-little-changed-as-experian-shares-retreat.html|11/29/2013|0|"Goldman Sachs Group"|2
http://www.bloomberg.com/news/2013-11-29/carney-s-alarm-bell-on-housing-nudges-boe-toward-stimulus-exit.html|11/29/2013|0|"Goldman Sachs Group"|9
http://www.bloomberg.com/news/2013-11-29/citigroup-s-banker-pay-in-london-tops-lloyds-santander.html|11/29/2013|0|"Goldman Sachs Group"|1
http://www.bloomberg.com/news/2013-11-28/hong-kong-stocks-to-extend-rally-on-china-reform-optimism.html|11/29/2013|0|"Goldman Sachs Group"|3
http://www.bloomberg.com/news/2013-11-29/banks-too-big-to-fail-debate-hurts-gas-securities-muni-credit.html|11/29/2013|0|"Goldman Sachs Group"|4
http://www.bloomberg.com/news/2013-11-29/fx-to-libor-probes-leave-u-k-traders-looking-for-lawyers.html|11/29/2013|0|"Goldman Sachs Group"|8
http://www.thestreet.com/story/12130167/1/dow-today-goldman-sachs-group-gs-higher.html|11/29/2013|0|"Goldman Sachs Group"|0
http://www.thestreet.com/story/12128590/1/four-obstacles-in-selling-foreign-brands-to-china.html|11/29/2013|0|"Home Depot"|1
http://www.zacks.com/stock/news/115574/3-ETFs-For-This-Holiday-Season|11/29/2013|0|"Home Depot"|0
http://www.zacks.com/stock/news/115661/Comcast-Remains-Neutral|11/29/2013|0|"Home Depot"|25
http://www.zacks.com/stock/news/115685/Intel-to-Sell-OnCue|11/29/2013|0|"Intel Corp"|0
http://www.zacks.com/stock/news/115632/Micron-Shares-Hit-52Week-High|11/29/2013|0|"Intel Corp"|1
http://www.bloomberg.com/news/2013-11-29/solar-data-trove-cutting-power-use-in-threat-to-utilities.html|11/29/2013|0|"International Business Machines"|0
http://www.bloomberg.com/news/2013-11-29/apple-retreats-to-the-suburbs.html|11/29/2013|0|"International Business Machines"|4
http://www.zacks.com/stock/news/115634/HP-Selected-by-HHS|11/29/2013|0|"International Business Machines"|1
http://www.fool.com/investing/general/2013/11/29/johnson-johnson-stock-3-things-to-know-before-2014.aspx|11/29/2013|0|"Johnson and Johnson" OR "Johnson & Johnson"|0
http://www.bloomberg.com/news/2013-11-29/credit-suisse-super-rich-clients-head-boegli-to-step-down-1-.html|11/29/2013|0|"Johnson and Johnson" OR "Johnson & Johnson"|8
http://www.zacks.com/stock/news/115663/Greatbatch-Stays-Outperform|11/29/2013|0|"Johnson and Johnson" OR "Johnson & Johnson"|5
http://www.zacks.com/stock/news/115656/Cooper-Companies-Remains-Neutral|11/29/2013|0|"Johnson and Johnson" OR "Johnson & Johnson"|3
http://www.fool.com/investing/general/2013/11/29/bank-of-america-vs-jpmorgan-why-it-doesnt-matter.aspx|11/29/2013|0|"JP Morgan"|0
http://www.cnbc.com/id/101235033|11/29/2013|0|"McDonald's Corp"|0
http://www.thestreet.com/story/12130013/1/buy-today-merck-co-incs-buy-recommendation-reiterated.html|11/29/2013|0|"Merck & Co"|0
http://www.fool.com/investing/general/2013/11/29/johnson-johnson-stock-3-things-to-know-before-2014.aspx|11/29/2013|0|"Merck & Co"|1
http://www.thestreet.com/story/12130082/1/dow-today-microsoft-corporation-msft-leads-the-day-higher-general-electric-ge-lags.html|11/29/2013|0|"Microsoft Corp" OR "Microsoft Corporation"|0
http://www.cnbc.com/id/101236059|11/29/2013|0|"Microsoft Corp" OR "Microsoft Corporation"|1
http://www.bloomberg.com/news/2013-11-29/microsoft-yahoo-upgrades-shows-snowden-won-obama-failed.html|11/29/2013|0|"Microsoft Corp" OR "Microsoft Corporation"|3
http://www.zacks.com/stock/news/115696/Nokia-to-Present-Lumia-525|11/29/2013|0|"Microsoft Corp" OR "Microsoft Corporation"|5
http://www.fool.com/investing/general/2013/11/29/what-2014-has-in-store-for-nike.aspx|11/29/2013|0|"Nike"|0
http://www.fool.com/investing/general/2013/11/29/how-quickly-can-organovo-holdings-generate-revenue.aspx|11/29/2013|0|"Nike"|4
http://www.fool.com/investing/general/2013/11/29/why-arent-giant-jets-selling.aspx|11/29/2013|0|"Nike"|5
http://www.cnbc.com/id/101235268|11/29/2013|0|"Nike"|6
http://www.fool.com/investing/general/2013/11/29/teva-stock-3-key-things-to-know.aspx|11/29/2013|0|"Pfizer"|1
http://www.fool.com/investing/general/2013/11/29/how-you-can-buy-the-dow-almost-anytime.aspx|11/29/2013|0|"Pfizer"|7
http://www.fool.com/investing/general/2013/11/29/pfizer-stock-3-things-to-know-before-2014.aspx|11/29/2013|0|"Pfizer"|0
http://www.bloomberg.com/news/2013-11-29/apple-retreats-to-the-suburbs.html|11/29/2013|0|"Pfizer"|2
http://www.fool.com/investing/general/2013/11/29/what-you-need-to-know-in-the-beverage-industry.aspx|11/29/2013|0|"Coca-Cola"|0
http://www.fool.com/investing/general/2013/11/29/its-a-traders-world-youre-just-living-in-it.aspx|11/29/2013|0|"Coca-Cola"|1
http://www.fool.com/investing/general/2013/11/29/6-inviolable-rules-for-analyzing-stocks.aspx|11/29/2013|0|"Coca-Cola"|4
http://www.bloomberg.com/news/2013-11-28/euro-holds-jump-to-yen-on-inflation-as-japan-futures-fall.html|11/29/2013|0|"United Technologies Corp"|0
http://www.bloomberg.com/news/2013-11-29/porter-s-bombardier-fueled-expansion-hits-snag-corporate-canada.html|11/29/2013|0|"United Technologies Corp"|1
http://www.fool.com/investing/general/2013/11/29/brazils-big-opportunity-cant-wait-for-this-health.aspx|11/29/2013|0|"UnitedHealth Group"|0
http://www.thestreet.com/story/12130017/1/verizon-communications-inc-stock-buy-recommendation-reiterated-vz.html|11/29/2013|0|"Verizon Communications"|0
http://www.zacks.com/stock/news/115698/Orange-Westbound-for-Wireless-Scope|11/29/2013|0|"Verizon Communications"|4
http://www.zacks.com/stock/news/115685/Intel-to-Sell-OnCue|11/29/2013|0|"Verizon Communications"|2
http://www.cnbc.com/id/101235033|11/29/2013|0|"Visa Inc"|0
http://money.cnn.com/2013/11/29/news/economy/walmart-black-friday/|11/29/2013|0|"Wal-Mart"|0
http://www.cnbc.com/id/101235627|11/29/2013|0|"Wal-Mart"|1
http://www.zacks.com/stock/news/115645/WalMart-Hits-a-52Week-High|11/29/2013|0|"Wal-Mart"|6
http://money.cnn.com/2013/11/29/investing/stocks-markets/|11/29/2013|0|"Wal-Mart"|15
http://www.fool.com/investing/general/2013/11/29/dow-morning-report-how-wal-mart-microsoft-and-visa.aspx|11/29/2013|0|"Wal-Mart"|4
http://money.cnn.com/2013/11/29/pf/walmart-thanksgiving/|11/29/2013|0|"Wal-Mart"|3
http://money.cnn.com/2013/11/29/news/companies/holiday-shopping-fights/|11/29/2013|0|"Wal-Mart"|10
http://www.fool.com/investing/general/2013/11/29/investor-beat-black-friday-edition-nov-29-2013.aspx|11/29/2013|0|"Wal-Mart"|11
http://money.cnn.com/2013/11/29/news/economy/black-friday/|11/29/2013|0|"Wal-Mart"|17
http://www.fool.com/investing/general/2013/11/29/black-friday-2013-the-many-ways-wal-mart-is-gunnin.aspx|11/29/2013|0|"Wal-Mart"|5
http://www.fool.com/investing/general/2013/11/29/black-friday-2013-who-is-winning-the-retail-arms-r.aspx|11/29/2013|0|"Wal-Mart"|16
http://www.fool.com/investing/general/2013/11/29/target-best-buy-gamestop-and-wal-mart-gear-up-for.aspx|11/29/2013|0|"Wal-Mart"|7
http://www.thestreet.com/story/12128872/1/costco-target-and-wal-mart-are-dominant-us-department-stores.html|11/29/2013|0|"Wal-Mart"|8
http://www.cnbc.com/id/101230065|11/29/2013|0|"Wal-Mart"|36
